date,original_value,rolling_7d_mean,rolling_7d_std,rolling_30d_mean,rolling_30d_min,rolling_30d_max,rolling_7d_centered,expanding_mean,ewm_span_7,ewm_span_30,ewm_alpha_0.3,rolling_7d_range,rolling_7d_min_periods
2023-01-11,98.70454867351047,98.70536725614215,0.05166816137417143,98.69883447537553,98.60176675287592,98.75551243920452,98.76371568935063,98.69883447537553,98.71479216895877,98.68651087831294,98.7183264813792,0.1537456863286053,98.70536725614215
2023-01-12,98.76871224641425,98.72921661236191,0.029764560497326308,98.7046576229621,98.60176675287592,98.76871224641425,98.7584471483532,98.7046576229621,98.72827218832263,98.691814192384,98.7334422108897,0.08736832611087664,98.72921661236191
2023-01-13,98.82340370750879,98.74951086767699,0.03875562545255717,98.713791937158,98.60176675287592,98.82340370750879,98.76712543278326,98.713791937158,98.75205506811918,98.7003038385211,98.76043065987542,0.11885503399831521,98.74951086767699
2023-01-14,98.82101619455494,98.76371568935063,0.04459552887128388,98.72145081268636,98.60176675287592,98.82340370750879,98.75107083441773,98.72145081268636,98.76929534972811,98.70809173245877,98.77860632027928,0.11885503399831521,98.76371568935063
2023-01-15,98.69848539243785,98.7584471483532,0.050314849902333106,98.71991978466978,98.60176675287592,98.82340370750879,98.75859808386178,98.71991978466978,98.75159286040554,98.70747196858646,98.75457004192684,0.12491831507094275,98.7584471483532
2023-01-16,98.79819937585202,98.76712543278326,0.05131883001605715,98.72481225911868,98.60176675287592,98.82340370750879,98.76633314674746,98.72481225911868,98.76324448926715,98.71332534970037,98.76765884210438,0.12491831507094275,98.76712543278326
2023-01-17,98.64313025064583,98.75107083441773,0.0698061918910605,98.72000743509086,98.60176675287592,98.82340370750879,98.77190801844581,98.72000743509086,98.73321592961182,98.70879663363235,98.73030026466681,0.18027345686296314,98.75107083441773
2023-01-18,98.7572394196188,98.75859808386178,0.06672649418402078,98.72207587867575,98.60176675287592,98.82340370750879,98.76546096885356,98.72207587867575,98.73922180211356,98.71192197466374,98.7383820111524,0.18027345686296314,98.75859808386178
2023-01-19,98.8228576866139,98.76633314674746,0.07109000402464842,98.7273801843567,98.60176675287592,98.82340370750879,98.77683874664588,98.7273801843567,98.76013077323864,98.7190791173702,98.76372471379084,0.18027345686296314,98.76633314674746
2023-01-20,98.86242780939725,98.77190801844581,0.07754817100394429,98.73413256560873,98.60176675287592,98.86242780939725,98.78513065247712,98.73413256560873,98.78570503227829,98.72832742008163,98.79333564247275,0.2192975587514212,98.77190801844581
2023-01-21,98.77588684740927,98.76546096885356,0.07460516060834424,98.73612086474209,98.60176675287592,98.86242780939725,98.81846062440596,98.73612086474209,98.78325048606104,98.7313957702318,98.7881010039537,0.2192975587514212,98.76546096885356
2023-01-22,98.77812983698406,98.77683874664588,0.06851298602872646,98.73803036348036,98.60176675287592,98.86242780939725,98.82635320594818,98.73803036348036,98.7819703237918,98.73441087131259,98.7851096538628,0.2192975587514212,98.77683874664588
2023-01-23,98.85624271667066,98.78513065247712,0.07475693901666892,98.74317003101038,98.60176675287592,98.86242780939725,98.83963717041716,98.74317003101038,98.80053842201151,98.74227099036796,98.80644957270516,0.2192975587514212,98.78513065247712
2023-01-24,98.87644005414776,98.81846062440596,0.04818139872505088,98.7487229486411,98.60176675287592,98.87644005414776,98.8379354765706,98.7487229486411,98.81951383004558,98.75092705899891,98.82744671713793,0.11920063452896557,98.81846062440596
2023-01-25,98.81248749041436,98.82635320594818,0.040373827349121295,98.75127353031203,98.60176675287592,98.87644005414776,98.85561114895245,98.75127353031203,98.81775724513777,98.75489869973539,98.82295894912085,0.10055320673849621,98.82635320594818
2023-01-26,98.91584543789682,98.83963717041716,0.0525066195010055,98.75760321906529,98.60176675287592,98.91584543789682,98.875485332086,98.75760321906529,98.84227929332754,98.76528236026193,98.85082489575363,0.13995859048755221,98.83963717041716
2023-01-27,98.85051595247131,98.8379354765706,0.051833603786169226,98.76104443141367,98.60176675287592,98.91584543789682,98.87936414164518,98.76104443141367,98.84433845811348,98.7707813016948,98.85073221276893,0.13995859048755221,98.8379354765706
2023-01-28,98.89961655408214,98.85561114895245,0.04811072657925914,98.76599343579468,98.60176675287592,98.91584543789682,98.87395177394009,98.76599343579468,98.85815798210565,98.77909325346172,98.8653975151629,0.13771560091275603,98.85561114895245
2023-01-29,98.91724911891896,98.875485332086,0.038554843237862846,98.77120914900586,98.60176675287592,98.91724911891896,98.88711716811108,98.77120914900586,98.87293076630898,98.78800653510413,98.88095299628971,0.10476162850460469,98.875485332086
2023-01-30,98.88339438358491,98.87936414164518,0.037651503566686215,98.77494865682516,98.60176675287592,98.91724911891896,98.8851626627014,98.77494865682516,98.87554667062797,98.79416058984484,98.88168541247826,0.10476162850460469,98.87936414164518
2023-01-31,98.83855348021208,98.87395177394009,0.04073842996213875,98.78063828592458,98.60176675287592,98.91724911891896,98.89701113348467,98.77700042532152,98.866298373024,98.79702464728788,98.86874583279841,0.10476162850460469,98.87395177394009
2023-02-01,98.90464524961129,98.88711716811108,0.03138114117424191,98.78911489395274,98.60176675287592,98.91724911891896,98.90178322385893,98.78098932608057,98.87588509217082,98.80396791195392,98.87951565784226,0.07869563870687557,98.88711716811108
2023-02-02,98.90216390002908,98.8851626627014,0.02967323750772939,98.79471216366257,98.60176675287592,98.91724911891896,98.89659561679896,98.78466128286688,98.88245479413538,98.81030313699104,98.8863101304983,0.07869563870687557,98.8851626627014
2023-02-03,98.93345524795433,98.89701113348467,0.03008898355009121,98.80258897154752,98.60176675287592,98.93345524795433,98.90451583565105,98.78903757595769,98.89520490759011,98.81824843447255,98.9004536657351,0.09490176774224324,98.89701113348467
2023-02-04,98.93302118670172,98.90178322385893,0.033072161951533355,98.81363078600839,98.64313025064583,98.93345524795433,98.92526907534727,98.79315139340753,98.90465897736802,98.82565312816476,98.91022392202508,0.09490176774224324,98.90178322385893
2023-02-05,98.88093586949931,98.89659561679896,0.03308989468508246,98.8202838509816,98.64313025064583,98.93345524795433,98.92779004602777,98.79558985107674,98.89872820040084,98.82921975663797,98.90143750626734,0.09490176774224324,98.89659561679896
2023-02-06,98.93883591554953,98.90451583565105,0.03591774861896065,98.82752563340524,98.64313025064583,98.93883591554953,98.93577580239216,98.79946136633275,98.90875512918801,98.83629176689033,98.912657029052,0.10028243533744785,98.90451583565105
2023-02-07,98.98382615808573,98.92526907534727,0.033328476811729894,98.83580766602745,98.64313025064583,98.98382615808573,98.94890845290801,98.80431307137889,98.92752288641245,98.8458101147094,98.93400776776211,0.10289028858642268,98.92526907534727
2023-02-08,98.92229204437459,98.92779004602777,0.03215524237394083,98.84196902134522,98.64313025064583,98.98382615808573,98.96045883319991,98.80733817325059,98.92621517590298,98.85074443275232,98.93049305074585,0.10289028858642268,98.92779004602777
2023-02-09,98.9580641945799,98.93577580239216,0.031668007651233815,98.8487207465244,98.64313025064583,98.98382615808573,98.97581392024381,98.81110632378382,98.93417743057222,98.8576682883541,98.93876439389607,0.10289028858642268,98.93577580239216
2023-02-10,99.02538380156535,98.94890845290801,0.046249539146379304,98.85941525079289,98.64313025064583,99.02538380156535,98.9846506984575,98.8163326037297,98.9569790233205,98.86848864404516,98.96475021619685,0.14444793206604345,98.94890845290801
2023-02-11,99.01387384874495,98.96045883319991,0.05142686986074441,98.86758730420391,98.64313025064583,99.02538380156535,98.99116151465007,98.82103596670625,98.9712027296766,98.87786833467095,98.97948730596127,0.14444793206604345,98.96045883319991
2023-02-12,98.98842147880661,98.97581392024381,0.038026075634058486,98.87308789658051,98.64313025064583,99.02538380156535,99.00925628986613,98.82492865303418,98.9755074169591,98.88500079558294,98.98216755781486,0.10309175719076791,98.97581392024381
2023-02-13,99.00069336304536,98.9846506984575,0.0350734654388063,98.87907713553018,98.64313025064583,99.02538380156535,99.02212995395105,98.82892330553442,98.98180390348067,98.89246483219343,98.98772529938401,0.10309175719076791,98.9846506984575
2023-02-14,99.02940187143363,98.99116151465007,0.038914736691868734,98.89010768483006,98.64313025064583,99.02940187143363,99.01309120568986,98.83337838477664,98.99370339546891,98.90129947988635,99.00022827099889,0.10710982705904826,98.99116151465007
2023-02-15,99.04895547088717,99.00925628986613,0.02997591144417343,98.89846622133123,98.64313025064583,99.04895547088717,99.01735080590183,98.83806484317034,99.00751641432348,98.91082567285414,99.01484643096536,0.09089127630726068,99.00925628986613
2023-02-16,99.04817984317424,99.02212995395105,0.022824056734759058,98.9119678744155,98.7572394196188,99.04895547088717,99.02296884261625,98.84253537508532,99.01768227153616,98.91968723222963,99.02484645462802,0.06053399208055055,99.02212995395105
2023-02-17,98.96211256373707,99.01309120568986,0.03200320871383044,98.91879697921945,98.77588684740927,99.04895547088717,99.0307324379953,98.84502656651556,99.00378984458638,98.92242435039141,99.00602628736073,0.08684290715009979,99.01309120568986
2023-02-18,99.04369105022873,99.01735080590183,0.03404399312109921,98.92615809133993,98.77588684740927,99.04895547088717,99.0316360233381,98.84908094373421,99.01376514599697,98.93024800844543,99.01732571622112,0.08684290715009979,99.01735080590183
2023-02-19,99.02774773580757,99.02296884261625,0.031633881191394306,98.93166875555362,98.77588684740927,99.04895547088717,99.02792423843734,98.85265427957566,99.01726079344962,98.93653831343654,99.02045232209704,0.08684290715009979,99.02296884261625
2023-02-20,99.05503853069862,99.0307324379953,0.031923263843445626,98.94097381166327,98.77812983698406,99.05503853069862,99.02157049129323,98.85662259822513,99.02670522776188,98.94418348874378,99.03082818467752,0.09292596696155897,99.0307324379953
2023-02-21,99.03572696883332,99.0316360233381,0.031968808527803864,98.9495603827249,98.81248749041436,99.05503853069862,99.0300052237465,98.86006691304452,99.02896066302974,98.9500895197173,99.03229781992425,0.09292596696155897,99.0316360233381
2023-02-22,99.02297297658183,99.02792423843734,0.031119854321032918,98.95511805805526,98.81248749041436,99.05503853069862,99.0436119425277,98.86314061235655,99.02746374141776,98.9547916782247,99.02950036692152,0.09292596696155897,99.02792423843734
2023-02-23,99.00370361316553,99.02157049129323,0.030834046235926192,98.9593601766892,98.81248749041436,99.05503853069862,99.05164606481344,98.86574363089004,99.02152370935471,98.95794728693056,99.02176134079471,0.09292596696155897,99.02157049129323
2023-02-24,99.02115569090992,99.0300052237465,0.016690038809881454,98.9663157833724,98.83855348021208,99.05503853069862,99.0488530360477,98.86856930470859,99.02143170474352,98.96202524847762,99.02157964582926,0.05133491753309727,99.0300052237465
2023-02-25,99.1389380816971,99.0436119425277,0.04482263285384221,98.97375220483241,98.83855348021208,99.1389380816971,99.05707958056436,98.87339731858337,99.05080829898192,98.97343897965307,99.05678717658961,0.1352344685315785,99.0436119425277
2023-02-26,99.08398659180777,99.05164606481344,0.04651347456923216,98.98153455947694,98.83855348021208,99.1389380816971,99.07468053764556,98.87709186723644,99.05910287218839,98.98057108366305,99.06494700115505,0.1352344685315785,99.05164606481344
2023-02-27,99.0354873293384,99.0488530360477,0.04686151359516998,98.98606358531882,98.83855348021208,99.1389380816971,99.08082122882372,98.87982282347957,99.05319898647589,98.98411406725502,99.05610909961004,0.1352344685315785,99.0488530360477
2023-02-28,99.09331278045003,99.05707958056436,0.04917087845394175,98.99193237403652,98.83855348021208,99.1389380816971,99.08077586623945,98.88344129732653,99.06322743496943,98.99115914552567,99.06727020386204,0.1352344685315785,99.05707958056436
2023-03-01,99.14617967615015,99.07468053764556,0.05644121203304184,99.0006918837887,98.83855348021208,99.14617967615015,99.08616869999345,98.88782027030693,99.08396549526461,99.0011604700821,99.09094304554847,0.14247606298462756,99.07468053764556
2023-03-02,99.04668845141258,99.08082122882372,0.04932129181966965,99.00762971616204,98.88093586949931,99.14617967615015,99.0827887026484,98.8904246667185,99.0746462343016,99.00409775920019,99.0776666673077,0.12502398524023306,99.08082122882372
2023-03-03,99.02083815282002,99.08077586623945,0.04938541881389076,99.01150281293567,98.88093586949931,99.14617967615015,99.0936117486076,98.89252811004272,99.0611942139312,99.00517778459502,99.0606181129614,0.12534152333013537,99.08077586623945
2023-03-04,99.17668791797523,99.08616869999345,0.05808932391653067,99.02065361353388,98.88093586949931,99.17668791797523,99.10045872829299,98.8970385831845,99.0900676399422,99.01624295449052,99.09543905446553,0.1558497651552102,99.08616869999345
2023-03-05,99.0603266103925,99.0827887026484,0.05891985890869033,99.02488265894847,98.88093586949931,99.17668791797523,99.10023249682573,98.89958995860962,99.08263238255478,99.0190870613229,99.08490532124361,0.1558497651552102,99.0827887026484
2023-03-06,99.1112486510527,99.0936117486076,0.055650515304951645,99.03082357442685,98.88093586949931,99.17668791797523,99.10714183043368,98.90284624618567,99.08978644967925,99.02503297033773,99.09280832018634,0.1558497651552102,99.0936117486076
2023-03-07,99.14124163824776,99.10045872829299,0.05848394111738552,99.03950043338513,98.92229204437459,99.17668791797523,99.12174766635484,98.90645829758056,99.10265024682138,99.03253030375129,99.10733831560476,0.1558497651552102,99.10045872829299
2023-03-08,99.14459605587926,99.10023249682573,0.05828031194221811,99.04635910472946,98.92229204437459,99.17668791797523,99.11251518260448,98.91001259248053,99.11313669908586,99.03976035227568,99.11851563768711,0.1558497651552102,99.10023249682573
2023-03-09,99.09505378666829,99.10714183043368,0.053549432869455696,99.05006669234886,98.92229204437459,99.17668791797523,99.11655878822951,98.9127337865127,99.10861597098146,99.0433276706236,99.11147708238146,0.1558497651552102,99.10714183043368
2023-03-10,99.12307900426813,99.12174766635484,0.037677593260323675,99.05675959101198,98.9580641945799,99.17668791797523,99.12306295148433,98.91578226792944,99.11223172930313,99.04847291795551,99.11495765894745,0.11636130758273566,99.12174766635484
2023-03-11,99.11206053172263,99.11251518260448,0.028856958257367737,99.06189280225007,98.96211256373707,99.17668791797523,99.12523349908913,98.9185862431265,99.112188929908,99.05257534465017,99.11408852078,0.08426944548676829,99.11251518260448
2023-03-12,99.08863184976774,99.11655878822951,0.02132547589119399,99.0640010705235,98.96211256373707,99.17668791797523,99.11857894227322,98.92098125167074,99.10629965987293,99.05490157078678,99.10645151947632,0.05596420611152553,99.11655878822951
2023-03-13,99.15677779383647,99.12306295148433,0.025890466101046623,99.06876453535988,98.96211256373707,99.17668791797523,99.12256633290875,98.92425620364526,99.11891919336381,99.06147423033838,99.12154940178436,0.06814594406873198,99.12306295148433
2023-03-14,99.15643547148133,99.12523349908913,0.02820218345492521,99.07436500178237,98.96211256373707,99.17668791797523,99.13040379167406,98.92743674156083,99.1282982628932,99.06760076202502,99.13201522269345,0.06814594406873198,99.12523349908913
2023-03-15,99.09801415816806,99.11857894227322,0.028367178627082885,99.07760902828646,98.96211256373707,99.17668791797523,99.13775343999984,98.92974184178524,99.12072723671191,99.0695629166149,99.12181490333583,0.06814594406873198,99.11857894227322
2023-03-16,99.12296552111691,99.12256633290875,0.02640295147238738,99.08072781660923,98.96211256373707,99.17668791797523,99.14171179849392,98.93231815750968,99.12128680781316,99.07300824593761,99.12216008867016,0.06814594406873198,99.12256633290875
2023-03-17,99.17794121562514,99.13040379167406,0.03371159435409133,99.08502734143384,98.96211256373707,99.17794121562514,99.1386896573268,98.9355500398533,99.13545040976615,99.07977811494972,99.13889442675665,0.08930936585740312,99.13040379167406
2023-03-18,99.1635080700033,99.13775343999984,0.03464131999947349,99.08887161566147,98.96211256373707,99.17794121562514,99.14778800808529,98.93851053375136,99.14246482482544,99.08518004753383,99.14627851973064,0.08930936585740312,99.13775343999984
2023-03-19,99.11634035922613,99.14171179849392,0.02925757877700181,99.09401254217777,99.00370361316553,99.17794121562514,99.16107105978769,98.94079040330872,99.13593370842561,99.08719039022365,99.13729707157928,0.07992705745708406,99.14171179849392
2023-03-20,99.13562280566669,99.1386896573268,0.028525409002923045,99.0970769340257,99.00370361316553,99.17794121562514,99.1666937394929,98.94325663624996,99.13585598273588,99.09031506218773,99.1367947918055,0.07992705745708406,99.1386896573268
2023-03-21,99.22012392679079,99.14778800808529,0.042070100566716166,99.10348947372515,99.00370361316553,99.22012392679079,99.16414116534496,98.94671747738172,99.1569229687496,99.098689827646,99.16179353230108,0.12210976862273526,99.14778800808529
2023-03-22,99.19099552008478,99.16107105978769,0.03823989385024943,99.10802137337133,99.00370361316553,99.22012392679079,99.16564853347475,98.9497332556867,99.16544110658339,99.1046450336098,99.17055412863618,0.1037835675646619,99.16107105978769
2023-03-23,99.16232427905351,99.1666937394929,0.03440439332831678,99.11224128371204,99.00370361316553,99.22012392679079,99.17756650800119,98.95232582914238,99.16466189970092,99.10836627525133,99.16808517376137,0.1037835675646619,99.1666937394929
2023-03-24,99.16007319658958,99.16414116534496,0.03409225255895403,99.11681129104562,99.00370361316553,99.22012392679079,99.18667883433754,98.95482880947307,99.16351472392309,99.11170220566025,99.16568158060983,0.1037835675646619,99.16414116534496
2023-03-25,99.17405964691181,99.16564853347475,0.03429227430824379,99.12248982550382,99.02083815282002,99.22012392679079,99.18236566161825,98.95743870039496,99.16615095467027,99.11572526638616,99.16819500050042,0.1037835675646619,99.16564853347475
2023-03-26,99.1997661809111,99.17756650800119,0.02826721146654646,99.12844350850385,99.02083815282002,99.22012392679079,99.17960969450111,98.96028961193045,99.17455476123048,99.12114726087165,99.17766635462361,0.0845011211241058,99.17756650800119
2023-03-27,99.19940909002136,99.18667883433754,0.02210126033181822,99.13045920878133,99.02083815282002,99.22012392679079,99.18150516609401,98.96307007097802,99.1807683434282,99.12619641113938,99.18418917524293,0.06005073020121188,99.18667883433754
2023-03-28,99.18993171775558,99.18236566161825,0.016795719090031094,99.1339907129796,99.02083815282002,99.22012392679079,99.17626983134109,98.9656776761134,99.18305918701004,99.13030836640495,99.18591193799672,0.03969298432151902,99.18236566161825
2023-03-29,99.17170375026491,99.17960969450111,0.016726284164980714,99.13853126034381,99.02083815282002,99.22012392679079,99.16626128413118,98.96801888150148,99.18022032782376,99.1329790363314,99.18164948167717,0.03969298432151902,99.17960969450111
2023-03-30,99.17559258020373,99.18150516609401,0.015115187858420014,99.1412739203356,99.02083815282002,99.22012392679079,99.15114205049947,98.97035117025095,99.17906339091876,99.1357282972264,99.17983241123513,0.03969298432151902,99.18150516609401
2023-03-31,99.12342585331913,99.17626983134109,0.026117776735743847,99.14051545957457,99.02083815282002,99.22012392679079,99.14462847467306,98.97205200006282,99.16515400651885,99.13493459116786,99.16291044386033,0.0763403275919643,99.17626983134109
2023-04-01,99.10399981644237,99.16626128413118,0.0378807395809234,99.1424258384089,99.02083815282002,99.22012392679079,99.13630502568785,98.97350197606697,99.14986545899973,99.1329387992501,99.14523725563494,0.0957663644687301,99.16626128413118
2023-04-02,99.09393154548928,99.15114205049947,0.04304760347895849,99.1448622848312,99.0603266103925,99.22012392679079,99.12931699465432,98.97481099312593,99.13588198062212,99.13042220223328,99.12984554259124,0.10547754453207858,99.15114205049947
2023-04-03,99.15381405923641,99.14462847467306,0.03763646907776179,99.14409982287323,99.0603266103925,99.22012392679079,99.14346138933739,98.97673575727765,99.1403650002757,99.131931354298,99.13703609758478,0.09600017226630086,99.14462847467306
2023-04-04,99.13166757485901,99.13630502568785,0.03196264824493073,99.14647785502213,99.08863184976774,99.22012392679079,99.14979656072181,98.97838396810297,99.13819064392152,99.13191433626969,99.13542554076705,0.0816610347144433,99.13630502568785
2023-04-05,99.12278753303028,99.12931699465432,0.02804012053872996,99.14686248442139,99.08863184976774,99.22012392679079,99.16007257389258,98.97990400562853,99.1343398661987,99.13132551025424,99.131634138446,0.0816610347144433,99.12931699465432
2023-04-06,99.27460334298529,99.14346138933739,0.06094223500676096,99.1513078745793,99.08863184976774,99.27460334298529,99.1757077463373,98.98297379039265,99.16940573539534,99.14056924139818,99.17452489980778,0.1806717974960037,99.14346138933739
2023-04-07,99.16777205301001,99.14979656072181,0.06081718635261482,99.152080407817,99.08863184976774,99.27460334298529,99.1713219805328,98.98487892712069,99.16899731479901,99.14232426150218,99.17249904576845,0.1806717974960037,99.14979656072181
2023-04-08,99.17593190863784,99.16007257389258,0.05779117642049147,99.15477634521598,99.08863184976774,99.27460334298529,99.17662959216308,98.98682844734024,99.17073096325872,99.14449249680126,99.17352890462926,0.1806717974960037,99.16007257389258
2023-04-09,99.20337775260231,99.1757077463373,0.05136213419694493,99.15745297016045,99.08863184976774,99.27460334298529,99.1807930894446,98.98901581406005,99.17889266059461,99.14829154556263,99.18248355902118,0.15181580995501065,99.1757077463373
2023-04-10,99.12311369860483,99.1713219805328,0.05474268399484922,99.15782140905652,99.08863184976774,99.27460334298529,99.16376188311237,98.99035679290552,99.16494792009716,99.14666716833955,99.16467260089627,0.15181580995501065,99.1713219805328
2023-04-11,99.16882085627108,99.17662959216308,0.05198903289872074,99.16049437593998,99.09393154548928,99.27460334298529,99.16044418219256,98.99212376382991,99.16591615414065,99.14809643852868,99.16591707750871,0.15181580995501065,99.17662959216308
2023-04-12,99.15193201400102,99.1807930894446,0.047970159680409394,99.16033284994546,99.09393154548928,99.27460334298529,99.15854103796774,98.99369051138062,99.16242011910575,99.14834389501077,99.16172155845639,0.15148964438046164,99.1807930894446
2023-04-13,99.1553848986595,99.16376188311237,0.02456825826232825,99.16029783085138,99.09393154548928,99.27460334298529,99.15724284567843,98.9952603598008,99.16066131399418,99.1487981533107,99.15982056051732,0.08026405399748171,99.16376188311237
2023-04-14,99.14454814657132,99.16044418219256,0.025487356727644857,99.16184896379816,99.09393154548928,99.27460334298529,99.1585170270815,98.99669581928899,99.15663302213846,99.14852395932752,99.15523883633351,0.08026405399748171,99.16044418219256
2023-04-15,99.162609899064,99.15854103796774,0.024620787529079795,99.16317044306307,99.09393154548928,99.27460334298529,99.1654705962417,98.99827595338208,99.15812724136984,99.1494327296331,99.15745015515265,0.08026405399748171,99.15854103796774
2023-04-16,99.19429040657728,99.15724284567843,0.021958249495848993,99.16371541609482,99.09393154548928,99.27460334298529,99.16739593861065,99.00012514633674,99.1671680326717,99.15232677330692,99.16850223058003,0.07117670797245523,99.15724284567843
2023-04-17,99.13203296842632,99.1585170270815,0.019800516781520568,99.16266624604224,99.09393154548928,99.27460334298529,99.16887749783633,99.00135792972077,99.15838426661035,99.1510174955727,99.15756145193392,0.06225743815096507,99.1585170270815
2023-04-18,99.21749584039249,99.1654705962417,0.029961724038170424,99.16603809541445,99.09393154548928,99.27460334298529,99.16177482692079,99.00335920667142,99.17316216005588,99.15530642104495,99.17554176847148,0.08546287196617186,99.1654705962417
2023-04-19,99.16540941058366,99.16739593861065,0.029374000340353368,99.16703098224502,99.09393154548928,99.27460334298529,99.16113472622798,99.00484590578988,99.17122397268783,99.15595822682165,99.17250206110512,0.08546287196617186,99.16739593861065
2023-04-20,99.16575581323931,99.16887749783633,0.02892533832219846,99.1652187117933,99.09393154548928,99.27460334298529,99.15652621874754,99.00630872313033,99.1698569328257,99.15659032917118,99.17047818674537,0.08546287196617186,99.16887749783633
2023-04-21,99.09482945016246,99.16177482692079,0.039912637252534605,99.16201317612924,99.09393154548928,99.27460334298529,99.15928592516262,99.00710620715765,99.15110006215988,99.15260575633191,99.1477835657705,0.12266639023002313,99.16177482692079
2023-04-22,99.15812919421438,99.16113472622798,0.03993293725064063,99.16187333996793,99.09393154548928,99.27460334298529,99.15336509005007,99.00845462668494,99.15285734517352,99.15296210716303,99.15088725430365,0.12266639023002313,99.16113472622798
2023-04-23,99.1620308542142,99.15652621874754,0.037239478116517476,99.16193859522208,99.09393154548928,99.27460334298529,99.15941585538022,99.0098137083445,99.15515072243369,99.15354718761796,99.1542303342768,0.12266639023002313,99.15652621874754
2023-04-24,99.15135091333183,99.15928592516262,0.03581020571640931,99.16118163743609,99.09393154548928,99.27460334298529,99.1464813720078,99.01105526277419,99.15420077015823,99.15340549250273,99.1533665079933,0.12266639023002313,99.15928592516262
2023-04-25,99.17604999460471,99.15336509005007,0.02689941379439003,99.16039109789253,99.09393154548928,99.27460334298529,99.15882338818832,99.01248999957272,99.15966307626985,99.15486642812222,99.16017155397671,0.08122054444224602,99.15336509005007
2023-04-26,99.20776476789466,99.15941585538022,0.03391029278307995,99.1606696204883,99.09393154548928,99.27460334298529,99.16100390547284,99.01417340274791,99.17168849917606,99.15827922423658,99.17444951815209,0.11293531773219456,99.15941585538022
2023-04-27,99.07521442963238,99.1464813720078,0.04614835994077695,99.15684571088421,99.07521442963238,99.27460334298529,99.15477247512779,99.01469512092642,99.14756998179014,99.15292020522986,99.14467899159617,0.13255033826227702,99.1464813720078
2023-04-28,99.1812235634261,99.15882338818832,0.041333699007320285,99.15716303798959,99.07521442963238,99.27460334298529,99.14566223667576,99.0161063789137,99.15598337719914,99.1547462283393,99.15564236314513,0.13255033826227702,99.15882338818832
2023-04-29,99.17339281520603,99.16100390547284,0.04169202911572803,99.15708971248964,99.07521442963238,99.27460334298529,99.129224013323,99.01742811367247,99.16033573670086,99.15594923394362,99.1609674987634,0.13255033826227702,99.16100390547284
2023-04-30,99.11841084179883,99.15477247512779,0.04466663768243992,99.15692254543896,99.07521442963238,99.27460334298529,99.1149756982089,99.01826963640684,99.14985451297535,99.15352740219234,99.14820050167403,0.13255033826227702,99.15477247512779
2023-05-01,99.08757924416761,99.14566223667576,0.05146665460972832,99.15637519302982,99.07521442963238,99.27460334298529,99.1231652956617,99.01884244308255,99.13428569577341,99.14927268231978,99.1300141244221,0.13255033826227702,99.14566223667576
2023-05-02,99.06098243113536,99.129224013323,0.05809280871408938,99.155276889218,99.06098243113536,99.27460334298529,99.10042447062335,99.01918785282069,99.1159598796139,99.14357653708208,99.10930461643608,0.1467823367593013,99.129224013323
